id,day,prize,sig,url
ktd-2025-08-12-001,2025-08-12,agua,f439f910817ecf1f6e0bc80bfd4f8b31d3f7ab085b3aa424968858bb57d05912,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-001&sig=f439f910817ecf1f6e0bc80bfd4f8b31d3f7ab085b3aa424968858bb57d05912
ktd-2025-08-12-002,2025-08-12,cerebritos,bd00541d03a3b36f29e860b6c7a4fa72dccbfae18ecb8a05f218f2270c4eb607,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-002&sig=bd00541d03a3b36f29e860b6c7a4fa72dccbfae18ecb8a05f218f2270c4eb607
ktd-2025-08-12-003,2025-08-12,chupetines,34fcc189b89ac977f5e5b1187bfd89dccb97fc6ca774941982451e15ea85cd63,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-003&sig=34fcc189b89ac977f5e5b1187bfd89dccb97fc6ca774941982451e15ea85cd63
ktd-2025-08-12-004,2025-08-12,chupetines,7ee59da7ab6419e33d13f0a9d87ec4de99a56c7c216ffbab9583624ac268cc5b,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-004&sig=7ee59da7ab6419e33d13f0a9d87ec4de99a56c7c216ffbab9583624ac268cc5b
ktd-2025-08-12-005,2025-08-12,chupetines,4ed0ba0275f8ffe435cb1f5e446570d2ca980957cc54bf37fb2ad1653c9f4966,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-005&sig=4ed0ba0275f8ffe435cb1f5e446570d2ca980957cc54bf37fb2ad1653c9f4966
ktd-2025-08-12-006,2025-08-12,chupetines,f87aebc7733859de9d9899eccbbdb77d054e022afefa6cb0edfe02b7ba510252,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-006&sig=f87aebc7733859de9d9899eccbbdb77d054e022afefa6cb0edfe02b7ba510252
ktd-2025-08-12-007,2025-08-12,chupetines,2e8a0524ab1aa2e8838ab45beb791724bb7ff75b5e8197caaa8a012681c97345,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-007&sig=2e8a0524ab1aa2e8838ab45beb791724bb7ff75b5e8197caaa8a012681c97345
ktd-2025-08-12-008,2025-08-12,chupetines,f59707592097a50b56054085f63870ca0dced7d2e58ca267bc6f8c1e6afbc861,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-008&sig=f59707592097a50b56054085f63870ca0dced7d2e58ca267bc6f8c1e6afbc861
ktd-2025-08-12-009,2025-08-12,cerebritos,4ab25e60ef149a9a4ec6e1070d10f13138dd00b7156752c9d96cb093265d944b,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-009&sig=4ab25e60ef149a9a4ec6e1070d10f13138dd00b7156752c9d96cb093265d944b
ktd-2025-08-12-010,2025-08-12,cigarrillos,67f5e44565cfdebe3e2faf73fae3a6d8a506637d034671210d98d18c34e6ac0c,https://pulserasktdrallounge.vercel.app?id=ktd-2025-08-12-010&sig=67f5e44565cfdebe3e2faf73fae3a6d8a506637d034671210d98d18c34e6ac0c
